sensor_id,plant_id,timestamp,power_consumption,voltage,current,temperature,power_factor,frequency,is_anomaly
SENSOR_A04,PLANT_A,2026-06-28T22:49:11.794764Z,429.63,220.91,1.72,63.11,0.883,49.98,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:11.794764Z,477.94,220.07,1.78,67.44,0.861,49.99,0
SENSOR_B01,PLANT_B,2026-06-28T22:49:11.794764Z,227.71,219.96,1.49,58.5,0.861,49.97,0
SENSOR_B02,PLANT_B,2026-06-28T22:49:11.794764Z,223.97,220.79,1.48,56.14,0.465,54.54,1
SENSOR_B03,PLANT_B,2026-06-28T22:49:11.794764Z,252.57,220.72,1.4,59.3,0.88,50.04,0
SENSOR_C01,PLANT_C,2026-06-28T22:49:11.794764Z,108.77,219.04,0.46,46.34,0.89,50.08,0
SENSOR_C02,PLANT_C,2026-06-28T22:49:11.794764Z,112.38,220.71,0.53,45.64,0.854,49.99,0
SENSOR_A01,PLANT_A,2026-06-28T22:49:12.800031Z,469.31,220.13,2.04,68.29,0.854,50.08,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:12.800031Z,455.74,221.5,1.67,66.31,0.881,49.92,0
SENSOR_A03,PLANT_A,2026-06-28T22:49:12.800031Z,486.55,218.31,2.09,69.91,0.854,49.95,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:12.800031Z,438.86,219.37,1.66,62.8,0.884,50.03,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:12.800031Z,485.67,218.62,2.33,65.5,0.88,49.92,0
SENSOR_B01,PLANT_B,2026-06-28T22:49:12.800031Z,234.77,220.37,0.75,58.45,0.875,49.99,0
SENSOR_B02,PLANT_B,2026-06-28T22:49:12.800031Z,213.7,221.71,1.04,56.77,0.886,49.98,0
SENSOR_B03,PLANT_B,2026-06-28T22:49:12.800031Z,250.46,221.46,0.99,58.41,0.858,49.98,0
SENSOR_C01,PLANT_C,2026-06-28T22:49:12.800031Z,119.54,221.98,0.27,48.38,0.854,50.07,0
SENSOR_C02,PLANT_C,2026-06-28T22:49:12.800031Z,112.82,221.96,0.6,46.93,0.864,50.02,0
SENSOR_A01,PLANT_A,2026-06-28T22:49:13.805953Z,465.23,220.92,1.62,68.35,0.876,49.93,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:13.805953Z,457.87,218.62,2.56,63.69,0.867,49.93,0
SENSOR_A03,PLANT_A,2026-06-28T22:49:13.805953Z,487.79,221.97,2.56,69.99,0.881,49.98,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:13.805953Z,431.52,218.47,1.88,61.12,0.863,50.0,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:13.805953Z,493.25,221.96,2.6,66.79,0.853,50.1,0
SENSOR_B01,PLANT_B,2026-06-28T22:49:13.805953Z,237.73,219.56,1.11,58.81,0.882,50.09,0
SENSOR_B02,PLANT_B,2026-06-28T22:49:13.805953Z,218.23,219.92,1.0,55.89,0.866,49.94,0
SENSOR_B03,PLANT_B,2026-06-28T22:49:13.805953Z,266.08,218.3,1.24,60.39,0.857,50.08,0
SENSOR_C01,PLANT_C,2026-06-28T22:49:13.805953Z,115.16,218.69,1.0,46.45,0.873,49.97,0
SENSOR_C02,PLANT_C,2026-06-28T22:49:13.805953Z,95.18,218.77,0.53,44.23,0.876,50.04,0
SENSOR_A01,PLANT_A,2026-06-28T22:49:14.809416Z,476.06,221.79,2.62,68.17,0.873,50.02,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:14.809416Z,465.36,221.49,1.89,64.29,0.868,49.92,0
SENSOR_A03,PLANT_A,2026-06-28T22:49:14.809416Z,503.72,220.89,2.33,69.18,0.885,50.06,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:14.809416Z,436.51,218.62,1.58,60.09,0.862,50.03,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:14.809416Z,489.7,220.88,2.52,66.27,0.875,49.91,0
SENSOR_B01,PLANT_B,2026-06-28T22:49:14.809416Z,231.41,221.4,1.14,55.57,0.874,50.0,0
SENSOR_B02,PLANT_B,2026-06-28T22:49:14.809416Z,214.65,221.26,0.75,54.24,0.858,50.01,0
SENSOR_B03,PLANT_B,2026-06-28T22:49:14.809416Z,261.63,218.79,1.59,59.36,0.863,50.04,0
SENSOR_C01,PLANT_C,2026-06-28T22:49:14.809416Z,115.18,221.59,0.03,48.85,0.864,50.09,0
SENSOR_C02,PLANT_C,2026-06-28T22:49:14.809416Z,108.46,221.51,0.98,47.02,0.879,50.1,0
SENSOR_A01,PLANT_A,2026-06-28T22:49:15.814635Z,481.74,218.24,2.54,65.32,0.884,49.98,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:15.814635Z,460.55,218.34,1.75,65.18,0.877,50.08,0
SENSOR_A03,PLANT_A,2026-06-28T22:49:15.814635Z,493.13,220.51,2.24,66.64,0.879,50.02,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:15.814635Z,578.35,219.16,1.49,100.16,0.862,50.05,1
SENSOR_A05,PLANT_A,2026-06-28T22:49:15.814635Z,477.91,219.3,1.91,67.48,0.858,50.01,0
SENSOR_B01,PLANT_B,2026-06-28T22:49:15.814635Z,229.84,219.51,0.74,57.17,0.883,50.1,0
SENSOR_B02,PLANT_B,2026-06-28T22:49:15.814635Z,216.9,220.15,0.92,54.44,0.852,49.95,0
SENSOR_B03,PLANT_B,2026-06-28T22:49:15.814635Z,260.71,218.23,1.65,58.46,0.866,50.05,0
SENSOR_C01,PLANT_C,2026-06-28T22:49:15.814635Z,106.88,218.2,0.7,48.53,0.887,49.94,0
SENSOR_C02,PLANT_C,2026-06-28T22:49:15.814635Z,97.79,219.8,0.31,46.89,0.878,49.99,0
SENSOR_A01,PLANT_A,2026-06-28T22:49:16.817531Z,476.92,221.98,2.04,64.97,0.888,49.98,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:16.817531Z,464.33,221.24,1.8,62.85,0.867,50.07,0
SENSOR_A03,PLANT_A,2026-06-28T22:49:16.817531Z,501.02,221.84,2.62,68.73,0.86,49.98,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:16.817531Z,429.25,219.63,2.04,60.84,0.881,50.1,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:16.817531Z,478.42,220.16,1.82,67.08,0.862,50.03,0
SENSOR_B01,PLANT_B,2026-06-28T22:49:16.817531Z,228.58,221.97,1.23,55.36,0.855,50.07,0
SENSOR_B02,PLANT_B,2026-06-28T22:49:16.817531Z,218.98,219.79,1.25,54.52,0.855,49.95,0
SENSOR_B03,PLANT_B,2026-06-28T22:49:16.817531Z,265.27,220.59,1.09,57.51,0.868,50.08,0
SENSOR_C01,PLANT_C,2026-06-28T22:49:16.817531Z,114.33,221.72,0.12,45.89,0.856,49.97,0
SENSOR_C02,PLANT_C,2026-06-28T22:49:16.817531Z,109.8,218.26,0.38,44.35,0.87,49.98,0
SENSOR_A01,PLANT_A,2026-06-28T22:49:17.820856Z,465.33,221.95,1.66,66.8,0.858,49.96,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:17.820856Z,446.4,220.2,1.6,65.51,0.863,49.9,0
SENSOR_A03,PLANT_A,2026-06-28T22:49:17.820856Z,493.2,221.22,1.77,66.53,0.884,50.08,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:17.820856Z,439.5,218.55,2.22,59.98,0.861,50.03,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:17.820856Z,481.45,221.52,2.42,66.28,0.862,49.92,0
SENSOR_B01,PLANT_B,2026-06-28T22:49:17.820856Z,241.08,218.43,0.67,55.01,0.888,50.08,0
SENSOR_B02,PLANT_B,2026-06-28T22:49:17.820856Z,219.58,218.82,0.8,56.88,0.875,50.09,0
SENSOR_B03,PLANT_B,2026-06-28T22:49:17.820856Z,251.82,220.85,1.38,58.14,0.877,49.95,0
SENSOR_C01,PLANT_C,2026-06-28T22:49:17.820856Z,118.11,221.89,0.64,48.3,0.861,49.99,0
SENSOR_C02,PLANT_C,2026-06-28T22:49:17.820856Z,113.97,219.55,0.87,43.89,0.888,50.09,0
SENSOR_A01,PLANT_A,2026-06-28T22:49:18.823592Z,470.28,219.35,1.77,66.96,0.87,49.94,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:18.823592Z,463.8,218.86,1.85,65.37,0.889,50.07,0
SENSOR_A03,PLANT_A,2026-06-28T22:49:18.823592Z,499.47,218.44,2.27,69.62,0.89,50.08,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:18.823592Z,428.24,219.9,2.32,63.05,0.858,49.93,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:18.823592Z,482.16,219.1,1.83,66.61,0.87,50.07,0
SENSOR_B01,PLANT_B,2026-06-28T22:49:18.823592Z,232.83,219.88,1.12,56.33,0.888,50.06,0
SENSOR_B02,PLANT_B,2026-06-28T22:49:18.823592Z,222.79,219.44,0.98,53.77,0.856,50.02,0
SENSOR_B03,PLANT_B,2026-06-28T22:49:18.823592Z,247.41,221.03,1.21,59.84,0.863,49.94,0
SENSOR_C01,PLANT_C,2026-06-28T22:49:18.823592Z,120.9,220.29,0.57,46.35,0.88,50.09,0
SENSOR_C02,PLANT_C,2026-06-28T22:49:18.823592Z,103.34,220.11,0.17,43.79,0.867,50.03,0
SENSOR_A01,PLANT_A,2026-06-28T22:49:19.830006Z,466.49,219.27,2.03,68.4,0.855,50.09,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:19.830006Z,465.25,220.16,2.09,65.98,0.88,49.93,0
SENSOR_A03,PLANT_A,2026-06-28T22:49:19.830006Z,494.57,219.26,2.09,67.38,0.876,49.94,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:19.830006Z,444.36,219.29,1.7,63.02,0.867,50.01,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:19.830006Z,487.34,220.42,2.17,65.62,0.87,49.95,0
SENSOR_B01,PLANT_B,2026-06-28T22:49:19.830006Z,244.21,219.31,1.41,56.92,0.886,50.06,0
SENSOR_B02,PLANT_B,2026-06-28T22:49:19.830006Z,216.78,218.67,1.15,56.97,0.872,49.97,0
SENSOR_B03,PLANT_B,2026-06-28T22:49:19.830006Z,261.93,220.29,1.62,58.83,0.854,50.06,0
SENSOR_C01,PLANT_C,2026-06-28T22:49:19.830006Z,107.14,220.93,0.66,47.89,0.866,50.03,0
SENSOR_C02,PLANT_C,2026-06-28T22:49:19.830006Z,97.49,218.02,0.22,46.74,0.433,54.62,1
SENSOR_A01,PLANT_A,2026-06-28T22:49:20.834626Z,471.2,220.43,2.26,67.02,0.878,50.07,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:20.834626Z,461.31,221.02,2.48,65.7,0.877,50.0,0
SENSOR_A03,PLANT_A,2026-06-28T22:49:20.834626Z,503.15,218.22,2.78,66.78,0.85,49.94,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:20.834626Z,444.02,218.67,2.28,61.63,0.851,50.04,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:20.834626Z,491.38,220.34,2.72,66.82,0.874,50.02,0
SENSOR_B01,PLANT_B,2026-06-28T22:49:20.834626Z,232.64,220.13,0.72,55.62,0.876,50.07,0
SENSOR_B02,PLANT_B,2026-06-28T22:49:20.834626Z,218.33,218.27,1.29,54.19,0.861,49.97,0
SENSOR_B03,PLANT_B,2026-06-28T22:49:20.834626Z,255.9,221.77,1.52,58.36,0.866,49.96,0
SENSOR_C01,PLANT_C,2026-06-28T22:49:20.834626Z,113.72,221.18,0.37,48.74,0.865,50.09,0
SENSOR_C02,PLANT_C,2026-06-28T22:49:20.834626Z,104.82,219.56,0.63,46.84,0.856,50.03,0
SENSOR_A01,PLANT_A,2026-06-28T22:49:21.841058Z,476.23,218.94,1.87,66.75,0.874,49.98,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:21.841058Z,462.42,221.32,1.86,64.27,0.874,49.92,0
SENSOR_A03,PLANT_A,2026-06-28T22:49:21.841058Z,496.67,218.5,1.91,67.36,0.857,50.06,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:21.841058Z,436.35,220.02,2.1,61.58,0.867,49.93,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:21.841058Z,1078.24,218.84,5.71,68.83,0.852,49.96,1
SENSOR_B01,PLANT_B,2026-06-28T22:49:21.841058Z,235.28,219.66,0.58,56.01,0.889,49.98,0
SENSOR_B02,PLANT_B,2026-06-28T22:49:21.841058Z,218.18,221.2,0.77,55.9,0.861,50.0,0
SENSOR_B03,PLANT_B,2026-06-28T22:49:21.841058Z,255.83,220.94,1.56,60.85,0.872,50.03,0
SENSOR_C01,PLANT_C,2026-06-28T22:49:21.841058Z,107.23,219.9,0.73,46.8,0.866,50.04,0
SENSOR_C02,PLANT_C,2026-06-28T22:49:21.841058Z,110.97,218.91,0.57,45.88,0.876,49.93,0
SENSOR_A01,PLANT_A,2026-06-28T22:49:22.843912Z,465.1,219.13,1.83,65.86,0.857,49.93,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:22.843912Z,449.71,220.92,2.05,66.54,0.865,49.99,0
SENSOR_A03,PLANT_A,2026-06-28T22:49:22.843912Z,487.49,221.59,1.95,68.02,0.856,50.03,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:22.843912Z,432.64,220.56,1.65,59.77,0.869,49.99,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:22.843912Z,490.69,220.29,2.43,68.82,0.881,49.98,0
SENSOR_B01,PLANT_B,2026-06-28T22:49:22.843912Z,235.98,218.53,1.21,55.74,0.854,50.01,0
SENSOR_B02,PLANT_B,2026-06-28T22:49:22.843912Z,210.9,220.09,0.96,56.67,0.882,49.99,0
SENSOR_B03,PLANT_B,2026-06-28T22:49:22.843912Z,260.86,219.65,0.99,56.96,0.876,50.09,0
SENSOR_C01,PLANT_C,2026-06-28T22:49:22.843912Z,104.64,218.07,0.97,48.13,0.873,49.92,0
SENSOR_C02,PLANT_C,2026-06-28T22:49:22.843912Z,94.62,218.92,0.53,47.41,0.857,50.07,0
SENSOR_A01,PLANT_A,2026-06-28T22:49:23.849593Z,475.53,220.67,1.85,67.43,0.882,49.98,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:23.849593Z,448.32,221.62,1.98,65.92,0.855,50.01,0
SENSOR_A03,PLANT_A,2026-06-28T22:49:23.849593Z,488.2,220.4,2.68,68.18,0.866,50.09,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:23.849593Z,431.87,219.96,1.99,60.31,0.865,49.91,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:23.849593Z,489.18,219.97,2.24,68.9,0.871,50.05,0
SENSOR_B01,PLANT_B,2026-06-28T22:49:23.849593Z,334.17,220.0,1.45,102.34,0.872,50.07,1
SENSOR_B02,PLANT_B,2026-06-28T22:49:23.849593Z,211.59,218.06,0.76,56.8,0.867,50.02,0
SENSOR_B03,PLANT_B,2026-06-28T22:49:23.849593Z,247.46,220.75,0.98,57.02,0.881,50.08,0
SENSOR_C01,PLANT_C,2026-06-28T22:49:23.849593Z,120.74,220.18,0.27,47.96,0.863,49.95,0
SENSOR_C02,PLANT_C,2026-06-28T22:49:23.849593Z,95.13,219.98,0.75,44.19,0.852,50.01,0
SENSOR_A01,PLANT_A,2026-06-28T22:49:24.851952Z,475.28,221.83,2.22,65.39,0.855,50.04,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:24.851952Z,591.78,221.51,2.28,113.47,0.887,49.94,1
SENSOR_A03,PLANT_A,2026-06-28T22:49:24.851952Z,495.16,220.59,2.54,66.56,0.89,49.94,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:24.851952Z,441.62,221.6,1.94,61.47,0.87,50.06,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:24.851952Z,476.83,218.49,2.05,66.85,0.865,50.02,0
SENSOR_B01,PLANT_B,2026-06-28T22:49:24.851952Z,240.42,218.97,0.88,58.8,0.886,50.09,0
SENSOR_B02,PLANT_B,2026-06-28T22:49:24.851952Z,209.32,218.59,1.02,55.76,0.869,50.03,0
SENSOR_B03,PLANT_B,2026-06-28T22:49:24.851952Z,253.13,220.95,1.59,57.88,0.889,49.91,0
SENSOR_C01,PLANT_C,2026-06-28T22:49:24.851952Z,117.45,221.41,0.03,48.84,0.866,50.05,0
SENSOR_C02,PLANT_C,2026-06-28T22:49:24.851952Z,112.22,219.86,0.69,45.05,0.887,49.9,0
SENSOR_A01,PLANT_A,2026-06-28T22:49:25.854922Z,474.21,221.7,2.42,65.28,0.878,50.02,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:25.854922Z,449.38,221.85,2.06,64.75,0.867,49.95,0
SENSOR_A03,PLANT_A,2026-06-28T22:49:25.854922Z,495.34,218.68,1.82,69.4,0.888,49.99,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:25.854922Z,431.09,219.69,1.46,63.18,0.872,49.91,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:25.854922Z,479.41,220.79,2.43,68.15,0.862,50.06,0
SENSOR_B01,PLANT_B,2026-06-28T22:49:25.854922Z,242.48,221.66,0.6,58.12,0.885,49.97,0
SENSOR_B02,PLANT_B,2026-06-28T22:49:25.854922Z,227.72,221.5,0.69,54.66,0.871,50.03,0
SENSOR_B03,PLANT_B,2026-06-28T22:49:25.854922Z,246.81,220.29,1.22,57.07,0.872,50.07,0
SENSOR_C01,PLANT_C,2026-06-28T22:49:25.854922Z,108.42,220.94,0.76,47.35,0.855,50.01,0
SENSOR_C02,PLANT_C,2026-06-28T22:49:25.854922Z,228.42,220.23,0.5,46.67,0.886,50.07,1
SENSOR_A01,PLANT_A,2026-06-28T22:49:26.861509Z,468.71,220.85,2.3,64.87,0.857,50.1,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:26.861509Z,446.23,220.71,1.56,64.76,0.884,49.92,0
SENSOR_A03,PLANT_A,2026-06-28T22:49:26.861509Z,491.67,220.49,1.78,70.27,0.859,49.96,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:26.861509Z,443.82,221.92,2.42,63.69,0.85,50.01,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:26.861509Z,493.68,220.13,1.8,67.46,0.888,50.1,0
SENSOR_B01,PLANT_B,2026-06-28T22:49:26.861509Z,238.42,220.25,1.25,55.42,0.878,50.03,0
SENSOR_B02,PLANT_B,2026-06-28T22:49:26.861509Z,220.8,218.11,1.13,54.98,0.885,49.94,0
SENSOR_B03,PLANT_B,2026-06-28T22:49:26.861509Z,262.51,219.85,1.31,57.35,0.852,49.97,0
SENSOR_C01,PLANT_C,2026-06-28T22:49:26.861509Z,104.64,221.67,0.63,48.24,0.89,50.09,0
SENSOR_C02,PLANT_C,2026-06-28T22:49:26.861509Z,104.17,218.07,0.55,47.03,0.883,49.91,0
SENSOR_A01,PLANT_A,2026-06-28T22:49:27.867892Z,471.64,218.21,2.27,66.79,0.854,50.02,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:27.867892Z,463.29,221.46,2.43,63.91,0.881,50.08,0
SENSOR_A03,PLANT_A,2026-06-28T22:49:27.867892Z,497.52,220.15,1.98,67.05,0.859,50.02,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:27.867892Z,439.97,221.41,1.78,62.06,0.867,49.94,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:27.867892Z,491.64,221.46,2.5,67.05,0.886,50.02,0
SENSOR_B01,PLANT_B,2026-06-28T22:49:27.867892Z,242.42,220.3,0.92,58.55,0.882,49.99,0
SENSOR_B02,PLANT_B,2026-06-28T22:49:27.867892Z,210.91,220.82,1.41,55.09,0.869,50.01,0
SENSOR_B03,PLANT_B,2026-06-28T22:49:27.867892Z,249.94,220.85,1.35,59.33,0.864,50.0,0
SENSOR_C01,PLANT_C,2026-06-28T22:49:27.867892Z,111.37,218.08,1.01,49.3,0.867,50.04,0
SENSOR_C02,PLANT_C,2026-06-28T22:49:27.867892Z,102.43,218.44,0.06,45.91,0.872,49.98,0
SENSOR_A01,PLANT_A,2026-06-28T22:49:29.757755Z,465.15,219.32,2.51,64.7,0.878,50.02,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:29.757755Z,455.0,221.97,1.96,65.92,0.873,49.97,0
SENSOR_A03,PLANT_A,2026-06-28T22:49:29.757755Z,488.62,218.21,2.49,67.3,0.853,50.03,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:29.757755Z,430.62,220.13,1.51,60.45,0.871,49.97,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:29.757755Z,493.28,218.47,2.69,68.49,0.879,49.98,0
SENSOR_B01,PLANT_B,2026-06-28T22:49:29.757755Z,246.1,219.74,1.46,56.75,0.863,50.02,0
SENSOR_B02,PLANT_B,2026-06-28T22:49:29.757755Z,210.31,219.16,1.16,56.53,0.882,50.1,0
SENSOR_B03,PLANT_B,2026-06-28T22:49:29.757755Z,255.0,218.61,0.69,59.76,0.856,49.91,0
SENSOR_C01,PLANT_C,2026-06-28T22:49:29.757755Z,109.6,218.65,0.11,46.17,0.86,49.91,0
SENSOR_C02,PLANT_C,2026-06-28T22:49:29.757755Z,100.32,219.05,0.58,47.35,0.878,50.05,0
SENSOR_A01,PLANT_A,2026-06-28T22:49:30.777884Z,475.46,218.32,2.12,68.38,0.863,49.97,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:30.777884Z,453.88,221.97,1.76,64.13,0.887,49.96,0
SENSOR_A03,PLANT_A,2026-06-28T22:49:30.777884Z,497.06,220.09,2.11,70.0,0.853,50.07,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:30.777884Z,428.23,219.53,1.49,60.81,0.853,49.97,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:30.777884Z,493.76,221.21,2.15,68.22,0.858,50.05,0
SENSOR_B01,PLANT_B,2026-06-28T22:49:30.777884Z,235.71,219.38,0.78,57.97,0.874,50.09,0
SENSOR_B02,PLANT_B,2026-06-28T22:49:30.777884Z,211.05,219.9,1.03,55.52,0.856,50.02,0
SENSOR_B03,PLANT_B,2026-06-28T22:49:30.777884Z,263.86,221.34,1.66,57.75,0.862,50.06,0
SENSOR_C01,PLANT_C,2026-06-28T22:49:30.777884Z,151.29,219.23,0.6,85.01,0.858,49.91,1
SENSOR_C02,PLANT_C,2026-06-28T22:49:30.777884Z,101.26,218.41,0.21,43.82,0.872,50.04,0
SENSOR_A01,PLANT_A,2026-06-28T22:49:31.795371Z,467.61,221.16,2.15,67.64,0.873,50.1,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:31.795371Z,461.11,221.87,2.55,64.35,0.876,50.09,0
SENSOR_A03,PLANT_A,2026-06-28T22:49:31.795371Z,496.37,220.61,2.44,70.26,0.867,49.95,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:31.795371Z,434.56,219.39,2.36,63.65,0.876,50.04,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:31.795371Z,481.8,221.3,1.95,67.85,0.859,50.04,0
SENSOR_B01,PLANT_B,2026-06-28T22:49:31.795371Z,239.38,221.62,1.31,56.79,0.88,50.04,0
SENSOR_B02,PLANT_B,2026-06-28T22:49:31.795371Z,210.67,154.33,2.78,55.77,0.865,50.03,1
SENSOR_B03,PLANT_B,2026-06-28T22:49:31.795371Z,263.37,133.94,2.24,57.84,0.884,49.92,1
SENSOR_C01,PLANT_C,2026-06-28T22:49:31.795371Z,114.5,221.96,0.53,46.6,0.869,49.98,0
SENSOR_C02,PLANT_C,2026-06-28T22:49:31.795371Z,112.78,219.8,0.73,44.02,0.881,49.94,0
SENSOR_A01,PLANT_A,2026-06-28T22:49:32.817771Z,474.02,221.54,2.56,65.11,0.852,50.09,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:32.817771Z,450.43,220.28,1.62,64.82,0.889,50.07,0
SENSOR_A03,PLANT_A,2026-06-28T22:49:32.817771Z,500.57,221.91,2.39,68.25,0.887,49.91,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:32.817771Z,443.25,220.67,1.54,61.5,0.875,50.0,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:32.817771Z,478.42,220.75,2.62,68.0,0.86,50.03,0
SENSOR_B01,PLANT_B,2026-06-28T22:49:32.817771Z,230.63,220.31,0.68,55.61,0.888,49.99,0
SENSOR_B02,PLANT_B,2026-06-28T22:49:32.817771Z,222.73,219.35,1.41,57.01,0.888,50.09,0
SENSOR_B03,PLANT_B,2026-06-28T22:49:32.817771Z,258.64,218.76,1.33,57.52,0.871,50.02,0
SENSOR_C01,PLANT_C,2026-06-28T22:49:32.817771Z,105.89,221.3,0.36,47.81,0.856,50.07,0
SENSOR_C02,PLANT_C,2026-06-28T22:49:32.817771Z,112.14,218.17,0.82,44.83,0.858,50.06,0
SENSOR_A01,PLANT_A,2026-06-28T22:49:33.821908Z,475.17,221.06,1.87,67.5,0.88,50.08,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:33.821908Z,449.53,219.41,2.42,63.75,0.874,49.96,0
SENSOR_A03,PLANT_A,2026-06-28T22:49:33.821908Z,498.31,221.45,2.09,69.58,0.88,50.03,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:33.821908Z,441.92,218.33,1.95,63.28,0.862,50.0,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:33.821908Z,474.82,220.63,1.83,65.75,0.882,50.02,0
SENSOR_B01,PLANT_B,2026-06-28T22:49:33.821908Z,239.27,219.52,0.91,55.44,0.861,50.07,0
SENSOR_B02,PLANT_B,2026-06-28T22:49:33.821908Z,219.86,221.52,0.5,56.13,0.87,49.91,0
SENSOR_B03,PLANT_B,2026-06-28T22:49:33.821908Z,261.59,221.51,0.83,59.39,0.867,50.0,0
SENSOR_C01,PLANT_C,2026-06-28T22:49:33.821908Z,108.9,220.55,0.54,46.12,0.862,50.01,0
SENSOR_C02,PLANT_C,2026-06-28T22:49:33.821908Z,113.83,220.36,0.86,44.07,0.859,50.09,0
SENSOR_A01,PLANT_A,2026-06-28T22:49:34.830290Z,476.55,218.13,1.69,66.2,0.852,49.96,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:34.830290Z,977.02,218.01,3.63,64.58,0.884,49.94,1
SENSOR_A03,PLANT_A,2026-06-28T22:49:34.830290Z,499.86,219.7,2.76,69.18,0.885,49.91,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:34.830290Z,430.03,218.24,1.69,60.22,0.885,49.94,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:34.830290Z,486.0,220.97,2.68,67.47,0.858,49.93,0
SENSOR_B01,PLANT_B,2026-06-28T22:49:34.830290Z,233.05,220.02,1.32,57.33,0.879,50.0,0
SENSOR_B02,PLANT_B,2026-06-28T22:49:34.830290Z,218.84,220.42,1.26,56.11,0.862,50.03,0
SENSOR_B03,PLANT_B,2026-06-28T22:49:34.830290Z,252.61,219.95,1.54,58.29,0.881,50.08,0
SENSOR_C01,PLANT_C,2026-06-28T22:49:34.830290Z,106.98,220.91,0.93,49.21,0.885,50.03,0
SENSOR_C02,PLANT_C,2026-06-28T22:49:34.830290Z,100.72,219.44,0.02,45.2,0.884,50.04,0
SENSOR_A01,PLANT_A,2026-06-28T22:49:35.831759Z,470.98,219.04,1.99,67.99,0.874,49.9,0
SENSOR_A02,PLANT_A,2026-06-28T22:49:35.831759Z,460.15,220.14,2.54,66.47,0.887,50.09,0
SENSOR_A03,PLANT_A,2026-06-28T22:49:35.831759Z,501.0,220.67,1.84,69.05,0.879,50.03,0
SENSOR_A04,PLANT_A,2026-06-28T22:49:35.831759Z,432.29,220.21,1.7,62.79,0.865,50.03,0
SENSOR_A05,PLANT_A,2026-06-28T22:49:35.831759Z,476.06,219.76,1.85,66.89,0.869,49.93,0
